Epoch 371, Loss: 1.0078037977218628, Test accuracy: 0.6074111461639404
Epoch 372, Loss: 1.0060981512069702, Test accuracy: 0.6074111461639404
Epoch 373, Loss: 1.0049536228179932, Test accuracy: 0.607160747051239
Epoch 374, Loss: 1.0062521696090698, Test accuracy: 0.607160747051239
Epoch 375, Loss: 1.003178596496582, Test accuracy: 0.6074111461639404
Epoch 376, Loss: 0.9999560713768005, Test accuracy: 0.6076614856719971
Epoch 377, Loss: 0.9999591112136841, Test accuracy: 0.607160747051239
Epoch 378, Loss: 1.0016940832138062, Test accuracy: 0.6076614856719971
Epoch 379, Loss: 0.9970582127571106, Test accuracy: 0.6081622242927551
Epoch 380, Loss: 0.9982475638389587, Test accuracy: 0.6081622242927551
Epoch 381, Loss: 0.9948734641075134, Test accuracy: 0.6089133620262146
Epoch 382, Loss: 0.9934877753257751, Test accuracy: 0.609163761138916
Epoch 383, Loss: 0.9935276508331299, Test accuracy: 0.609163761138916
Epoch 384, Loss: 0.9914010167121887, Test accuracy: 0.609163761138916
Epoch 385, Loss: 0.9907561540603638, Test accuracy: 0.609163761138916
Epoch 386, Loss: 0.9924319982528687, Test accuracy: 0.6096644997596741
Epoch 387, Loss: 0.9895967245101929, Test accuracy: 0.6101652383804321
Epoch 388, Loss: 0.9902352690696716, Test accuracy: 0.610666036605835
Epoch 389, Loss: 0.9883867502212524, Test accuracy: 0.6109163761138916
Epoch 390, Loss: 0.9898999333381653, Test accuracy: 0.6109163761138916
Epoch 391, Loss: 0.9828760623931885, Test accuracy: 0.6109163761138916
Epoch 392, Loss: 0.9846231937408447, Test accuracy: 0.6109163761138916
Epoch 393, Loss: 0.9832472205162048, Test accuracy: 0.6109163761138916
Epoch 394, Loss: 0.986469030380249, Test accuracy: 0.611166775226593
Epoch 395, Loss: 0.9806030988693237, Test accuracy: 0.6119179129600525
Epoch 396, Loss: 0.9806790351867676, Test accuracy: 0.6124186515808105
Epoch 397, Loss: 0.9787498712539673, Test accuracy: 0.6126689910888672
Epoch 398, Loss: 0.9801327586174011, Test accuracy: 0.6126689910888672
Epoch 399, Loss: 0.9776415228843689, Test accuracy: 0.61316978931427
Epoch 400, Loss: 0.9780260920524597, Test accuracy: 0.6134201288223267
